rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,930899,156,8,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R11;r2=R10;r3=R9","benchmark_rexxcps_levelb_opt",509
816,2,1,1,6,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r3,r4,r5)","r1=R60;r2=R64;c1=label@1159;r3=R7;r4=R31;r5=R39","_typedformat",1149
817,2,1,1,6,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IEQ_REG_REG_REG(r3,r4,r5)","r1=R57;r2=R42;c1=label@1313;r3=R56;r4=R10;r5=R44","_typedformat",1274
818,2,1,1,4,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | NOT_REG_REG(r1,r3)","r1=R45;r2=R64;c1=label@151;r3=R66","_typedformat",142
819,2,1,1,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | BRF_ID_REG(c1,r3)","r1=R37;r2=R40;c1=label@73;r3=R64","_typedformat",58
820,2,1,1,6,over_3_symbols,"POSCHAR_REG_REG_REG(r1,r2,r3) | BGE_ID_REG_INT(c1,r1,c2) | POSCHAR_REG_REG_REG(r1,r2,r4)","r1=R11;r2=R28;r3=R43;c1=label@255;c2=int:0;r4=R22","_typedformat",243
821,2,1,1,6,over_3_symbols,"POSCHAR_REG_REG_REG(r1,r2,r3) | ILT_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4)","r1=R33;r2=R23;r3=R32;r4=R48;c1=int:0;c2=label@391","_typedformat",366
822,2,2,1,4,over_3_symbols,"SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R33;c1=string@11432;r2=R19;c2=string@11576","benchmark_rexxcps_levelb_opt",227
823,2,1,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | IGTE_REG_REG_INT(r5,r6,c1)","r1=R20;r2=R51;r3=R21;r4=R37;r5=R50;r6=R35;c1=int:53","_typedformat",788
824,2,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | NOT_REG_REG(r5,r6)","r1=R20;r2=R36;r3=R21;r4=R31;r5=R60;r6=R64","_typedformat",1143
825,2,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c1)","r1=R23;r2=R28;r3=R14;c1=string@28800;r4=R5","_typedformat",182
826,2,1,1,5,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r1,r2,c3)","r1=R0;r2=R1;c1=string@956560;c2=label@76;c3=string@956600","floatformat",65
827,2,1,1,6,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r3,r2,c3)","r1=R0;r2=R1;c1=string@956600;c2=label@87;r3=R11;c3=string@956640","floatformat",72
828,2,1,1,3,candidate,"SETNUMFUZ_INT(c1) | SETNUMCAS_INT(c2) | SETNUMSTD_INT(c3)","c1=int:0;c2=int:1;c3=int:2","_typedformat",0
829,2,1,1,5,over_3_symbols,"SETNUMFUZ_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4)","c1=int:0;c2=int:2;c3=label@14;r1=R27;c4=int:256","floatformat",0
830,2,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_INT(r1,c4)","c1=int:2;c2=label@14;r1=R27;c3=int:256;c4=int:0","floatformat",2
831,2,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r2,r3,c3)","c1=int:1;r1=R2;c2=int:256;r2=R1;r3=R0;c3=int:7","stem",14
832,2,1,1,5,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | IADD_REG_REG_INT(r2,r4,c1)","r1=R23;r2=R40;r3=R5;r4=R33;c1=int:1","_typedformat",404
833,2,1,1,6,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r5,r6)","r1=R23;r2=R40;r3=R0;r4=R1;r5=R6;r6=R33","_typedformat",429
834,2,2,2,4,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | RET_REG(r3)","r1=R8;r2=R0;r3=R7;r4=R10","left",117
835,2,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | BRTPANDT_ID_REG_INT(c2,r2,c3) | LOAD_REG_INT(r2,c1)","r1=R29;c1=int:0;c2=label@44;r2=R30;c3=int:256","floatformat",31
836,2,1,1,7,over_3_symbols,"SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r3,c2) | GETANDTP_REG_REG_INT(r4,r5,c2)","r1=R30;c1=int:0;r2=R3;r3=R27;c2=int:256;r4=R5;r5=R28","floatformat",41
837,2,1,1,6,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r3) | LOAD_REG_STRING(r5,c1)","r1=R35;r2=R20;r3=R40;r4=R37;r5=R51;c1=string@28800","_typedformat",761
838,2,1,1,6,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r1,r5) | BRF_ID_REG(c1,r4)","r1=R10;r2=R23;r3=R40;r4=R48;r5=R25;c1=label@359","_typedformat",315
839,2,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_INT_REG(r4,c2,r3)","r1=R27;r2=R28;r3=R47;c1=int:1;r4=R11;c2=int:0","_typedformat",233
840,2,1,1,5,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRCHAR_REG_REG_REG(r4,r2,r3)","r1=R24;r2=R23;r3=R40;c1=int:0;r4=R10","_typedformat",309
841,2,1,1,7,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r3,c1) | ISUB_REG_REG_REG(r5,r6,r4)","r1=R5;r2=R23;r3=R33;r4=R40;c1=int:1;r5=R1;r6=R24","_typedformat",407
842,2,1,1,6,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r5) | ICOPY_REG_REG(r6,r4)","r1=R0;r2=R23;r3=R1;r4=R6;r5=R33;r6=R31","_typedformat",432
843,2,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | RET_REG(r5)","r1=R30;r2=R22;r3=R9;r4=R23;r5=R24","floatformat",196
844,2,2,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c1)","r1=R2;r2=R4;r3=R3;r4=R0;c1=string@28800","trace",15609
845,1,1,1,6,over_3_symbols,"APPENDCHAR_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ICOPY_REG_REG(r4,r5)","r1=R0;r2=R32;r3=R59;c1=string@28800;r4=R40;r5=R31","_typedformat",1102
846,1,1,1,4,over_3_symbols,"APPEND_REG_REG(r1,r2) | ENDLIFE_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R0;r2=R59;r3=R36;c1=string@28800","_typedformat",1118
847,1,1,1,4,over_3_symbols,"APPEND_REG_REG(r1,r2) | SAY_REG(r1) | FDIV_REG_REG_FLOAT(r1,r3,c1)","r1=R107;r2=R18;r3=R12;c1=float@19968","benchmark_rexxcps_levelb_opt",2456
848,1,1,1,6,over_3_symbols,"BGE_ID_REG_INT(c1,r1,c2) | SAY_STRING(c3) | LOAD_REG_INT(r2,c4)","c1=label@271;r1=R20;c2=int:100;c3=string@12904;r2=R33;c4=int:0","benchmark_rexxcps_levelb_opt",265
849,1,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | APPENDCHAR_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c2)","c1=label@1123;r1=R60;r2=R0;r3=R32;r4=R59;c2=string@28800","_typedformat",1099
850,1,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c3)","c1=label@170;r1=R14;r2=R11;r3=R17;c2=int:0;c3=int:2","benchmark_rexxcps_levelb_opt",40
851,1,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1)","c1=label@202;r1=R16;r2=R6;r3=R5;r4=R13","verify",195
852,1,1,1,5,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1) | BR_ID(c3)","c1=label@23;r1=R112;c2=int:512;r2=R17;c3=label@26","benchmark_rexxcps_levelb_opt",14
853,1,1,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_INT(r3,c3)","c1=label@2362;r1=R33;r2=R22;c2=float@14360;r3=R30;c3=int:1","benchmark_rexxcps_levelb_opt",375
854,1,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | POSCHAR_REG_REG_REG(r5,r6,r2)","c1=label@221;r1=R15;r2=R7;r3=R19;r4=R12;r5=R6;r6=R20","verify",180
855,1,1,1,5,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | BGE_ID_REG_INT(c2,r2,c3)","r1=R33;c1=string@2384;c2=label@271;r2=R20;c3=int:100","benchmark_rexxcps_levelb_opt",259
856,1,1,1,4,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r2)","r1=R107;c1=string@2384;c2=string@98104;r2=R18","benchmark_rexxcps_levelb_opt",2446
857,1,1,1,7,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | GETATTRS_REG_REG_INT(r3,r4,c3)","r1=R33;c1=string@11432;r2=R19;c2=string@11576;r3=R30;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",229
858,1,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3)","r1=R107;c1=string@97264;r2=R19;c2=string@11944;r3=R23","benchmark_rexxcps_levelb_opt",2420
859,1,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R3;r2=R4;r3=R7;c1=string@1498128;r4=R5;c2=int:2","trace",15662
860,1,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R23;r2=R3;r3=R25;c1=string@28800;r4=R24;c2=string@1499320","trace",16017
861,1,1,1,3,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | RET_INT(c1)","r1=R13;r2=R12;c1=int:0","verify",221
862,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | FCOPY_REG_REG(r2,r3) | FGT_REG_REG_FLOAT(r4,r2,c1)","r1=R30;r2=R12;r3=R22;r4=R89;c1=float@93128","benchmark_rexxcps_levelb_opt",2295
863,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | FDIV_REG_REG_FLOAT(r2,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R33;r2=R21;c1=float@19968;r3=R35;c2=int:1","benchmark_rexxcps_levelb_opt",359
864,1,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ITOS_REG(r2) | SCONCAT_REG_STRING_REG(r3,c1,r2)","r1=R35;r2=R20;r3=R101;c1=string@95992","benchmark_rexxcps_levelb_opt",2362
865,1,1,1,5,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FGT_REG_REG_FLOAT(r3,r1,c1) | BRT_ID_REG(c2,r3)","r1=R12;r2=R22;r3=R89;c1=float@93128;c2=label@2311","benchmark_rexxcps_levelb_opt",2297
866,1,1,1,7,over_3_symbols,"FDIV_REG_FLOAT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R103;c1=float@102288;r2=R28;r3=R105;c2=int:0;r4=R102;c3=int:5","benchmark_rexxcps_levelb_opt",2551
867,1,1,1,6,over_3_symbols,"FDIV_REG_REG_FLOAT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R21;c1=float@19968;r2=R35;c2=int:1;r3=R34;c3=int:2","benchmark_rexxcps_levelb_opt",361
868,1,1,1,6,over_3_symbols,"FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r1,r5)","r1=R107;r2=R12;c1=float@19968;r3=R24;r4=R21;r5=R20","benchmark_rexxcps_levelb_opt",2461
869,1,1,1,7,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | LOAD_REG_INT(r5,c2)","r1=R28;r2=R24;r3=R107;r4=R105;c1=string@9008;r5=R106;c2=int:1","benchmark_rexxcps_levelb_opt",2474
870,1,1,1,7,over_3_symbols,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r5,r6) | BRF_ID_REG(c1,r4)","r1=R5;r2=R3;r3=R7;r4=R10;r5=R0;r6=R14;c1=label@122","word",88
871,1,1,1,4,over_3_symbols,"FSUB_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r2,r4) | ITOF_REG(r2)","r1=R24;r2=R107;r3=R21;r4=R20","benchmark_rexxcps_levelb_opt",2465
872,1,1,1,4,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R14;r2=R17;c1=int:0;c2=label@170","benchmark_rexxcps_levelb_opt",32
873,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1)","r1=R11;r2=R17;c1=int:0;c2=int:2;c3=label@69","benchmark_rexxcps_levelb_opt",43
874,1,1,1,4,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | ITOS_REG(r1) | APPEND_REG_REG(r3,r1)","r1=R30;r2=R17;c1=int:0;r3=R33","benchmark_rexxcps_levelb_opt",237
875,1,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_REG(r5,r1,r6)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7;r5=R10;r6=R14","word",84
876,1,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_STRING(r4,c3)","r1=R10;r2=R14;c1=label@37;r3=R15;c2=int:256;r4=R1;c3=string@312160","left",22
877,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | IEQ_REG_REG_REG(r2,r1,r3) | BRF_ID_REG(c1,r2)","r1=R13;r2=R16;r3=R11;c1=label@218","verify",202
878,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ITOF_REG(r1) | FDIV_REG_REG_REG(r3,r4,r1)","r1=R107;r2=R20;r3=R28;r4=R24","benchmark_rexxcps_levelb_opt",2469
879,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1)","r1=R23;r2=R20;r3=R18;c1=int:0;r4=R33","benchmark_rexxcps_levelb_opt",189
880,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5)","r1=R40;r2=R31;r3=R20;r4=R59;r5=R2","_typedformat",1108
881,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R20;r2=R33;r3=R19;c1=string@6672","benchmark_rexxcps_levelb_opt",162
882,1,1,1,5,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1) | IGT_REG_REG_REG(r1,r3,r2)","r1=R13;r2=R8;c1=int:0;c2=label@146;r3=R22","verify",135
883,1,1,1,7,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ILT_REG_REG_INT(r4,r5,c2)","r1=R10;r2=R0;r3=R14;c1=label@122;r4=R11;r5=R5;c2=int:0","word",92
884,1,1,1,5,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ILT_REG_REG_REG(r1,r2,r3)","r1=R16;r2=R6;c1=int:0;c2=label@202;r3=R5","verify",191
885,1,1,1,6,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | APPENDCHAR_REG_REG(r3,r4)","r1=R60;r2=R2;c1=int:0;c2=label@1123;r3=R0;r4=R32","_typedformat",1095
886,1,1,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2)","r1=R33;r2=R35;r3=R34;c1=label@2362;r4=R22;c2=float@14360","benchmark_rexxcps_levelb_opt",371
887,1,1,1,5,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | IEQ_REG_REG_REG(r1,r4,r5)","r1=R16;r2=R6;r3=R5;r4=R13;r5=R11","verify",198
888,1,1,1,5,over_3_symbols,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r2,r3,c1)","r1=R14;c1=int:0;c2=label@170;r2=R11;r3=R17","benchmark_rexxcps_levelb_opt",36
889,1,1,1,6,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_INT(r3,r4,c1) | IGT_REG_REG_REG(r5,r1,r3)","r1=R12;r2=R22;c1=int:1;r3=R14;r4=R8;r5=R15","verify",168
890,1,1,1,5,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r3,r1) | LOAD_REG_STRING(r4,c1)","r1=R107;r2=R28;r3=R24;r4=R105;c1=string@9008","benchmark_rexxcps_levelb_opt",2472
891,1,1,1,2,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2)","r1=R18;r2=R107","benchmark_rexxcps_levelb_opt",2454
892,1,1,1,4,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2)","r1=R20;r2=R101;c1=string@95992;c2=string@96128","benchmark_rexxcps_levelb_opt",2364
893,1,1,1,7,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R15;r2=R17;c1=int:2;r3=R31;c2=string@5376;r4=R29;c3=int:4","benchmark_rexxcps_levelb_opt",103
894,1,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | RNE_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1)","r1=R15;r2=R17;c1=int:1;r3=R13;c2=string@4496","benchmark_rexxcps_levelb_opt",72
895,1,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R33;r2=R17;c1=int:2;r3=R20","benchmark_rexxcps_levelb_opt",156
896,1,1,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R24;c1=float@14360;r2=R28;r3=R33;c2=int:1","benchmark_rexxcps_levelb_opt",294
897,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1)","r1=R0;c1=int:1;r2=R2;r3=R1","trace",15365
898,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R18;c1=int:0;r2=R33;r3=R1;c2=func@9184","benchmark_rexxcps_levelb_opt",192
899,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | RET()","r1=R22;c1=int:0;r2=R30;c2=int:1","trace",16029
900,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1)","r1=R105;c1=int:0;r2=R102;c2=int:5;r3=R104","benchmark_rexxcps_levelb_opt",2555
901,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4)","r1=R105;c1=int:1;r2=R102;c2=int:5;r3=R103;r4=R12","benchmark_rexxcps_levelb_opt",2382
902,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | GETATTRS_REG_REG_INT(r3,r4,c3)","r1=R20;c1=int:100;r2=R19;c2=string@2552;r3=R14;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",26
903,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1)","r1=R2;c1=int:0;r2=R3;r3=R0;r4=R12","verify",61
904,1,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c2)","r1=R19;c1=string@2552;r2=R14;r3=R17;c2=int:0","benchmark_rexxcps_levelb_opt",29
905,1,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ICOPY_REG_REG(r2,r3) | SETSTRPOS_REG_REG(r4,r2)","r1=R59;c1=string@28800;r2=R40;r3=R31;r4=R20","_typedformat",1105
906,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4)","r1=R31;c1=string@5376;r2=R29;c2=int:4;r3=R30;r4=R15","benchmark_rexxcps_levelb_opt",107
907,1,1,1,5,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | LOAD_REG_STRING(r3,c2)","r1=R17;c1=int:2;r2=R15;r3=R31;c2=string@5376","benchmark_rexxcps_levelb_opt",100
908,1,1,1,5,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | RNE_REG_REG_STRING(r3,r2,c2)","r1=R17;c1=int:1;r2=R15;r3=R13;c2=string@4496","benchmark_rexxcps_levelb_opt",69
909,1,1,1,3,candidate,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | STOI_REG(r2)","r1=R17;c1=int:2;r2=R33","benchmark_rexxcps_levelb_opt",153
910,1,1,1,5,over_3_symbols,"NULL_REG(r1) | BRTPANDT_ID_REG_INT(c1,r2,c2) | COPY_REG_REG(r3,r2)","r1=R26;c1=label@23;r2=R112;c2=int:512;r3=R17","benchmark_rexxcps_levelb_opt",12
911,1,1,1,4,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1)","r1=R9;r2=R3;c1=int:0;r3=R0","left",58
912,1,1,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | STRLEN_REG_REG(r3,r4)","r1=R11;r2=R2;c1=int:0;r3=R3;r4=R0","verify",59
913,1,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | BRTPANDT_ID_REG_INT(c1,r3,c2)","r1=R25;r2=R26;c1=label@23;r3=R112;c2=int:512","benchmark_rexxcps_levelb_opt",10
914,1,1,1,1,candidate,"NULL_REG(r1) | RXVERS_REG(r1) | RET_REG(r1)","r1=R0","version",10
915,1,1,1,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BR_ID(c3)","r1=R107;r2=R103;c1=string@99904;c2=label@2506;c3=label@2549","benchmark_rexxcps_levelb_opt",2497
916,1,1,1,4,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | UNLINK_REG(r2) | BRF_ID_REG(c2,r1)","r1=R13;r2=R15;c1=string@4496;c2=label@100","benchmark_rexxcps_levelb_opt",76
917,1,1,1,5,over_3_symbols,"SAY_REG(r1) | BGE_ID_REG_INT(c1,r2,c2) | SAY_STRING(c3)","r1=R33;c1=label@271;r2=R20;c2=int:100;c3=string@12904","benchmark_rexxcps_levelb_opt",263
918,1,1,1,5,over_3_symbols,"SAY_REG(r1) | FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4)","r1=R107;r2=R12;c1=float@19968;r3=R24;r4=R21","benchmark_rexxcps_levelb_opt",2459
919,1,1,1,3,candidate,"SAY_REG(r1) | SAY_STRING(c1) | SAY_STRING(c2)","r1=R107;c1=string@464;c2=string@103048","benchmark_rexxcps_levelb_opt",2585
920,1,1,1,3,candidate,"SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1)","r1=R33;c1=string@11056;r2=R27","benchmark_rexxcps_levelb_opt",221
921,1,1,1,6,over_3_symbols,"SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r1,c2,r2) | LOAD_REG_INT(r3,c3)","c1=string@464;r1=R103;c2=float@102288;r2=R28;r3=R105;c3=int:0","benchmark_rexxcps_levelb_opt",2549
922,1,1,1,5,over_3_symbols,"SAY_STRING(c1) | LOAD_REG_INT(r1,c2) | CALL_REG_FUNC_REG(r2,c3,r1)","c1=string@12904;r1=R33;c2=int:0;r2=R4;c3=func@13304","benchmark_rexxcps_levelb_opt",269
923,1,1,1,3,candidate,"SAY_STRING(c1) | SAY_STRING(c2) | RET_INT(c3)","c1=string@464;c2=string@103048;c3=int:0","benchmark_rexxcps_levelb_opt",2587
924,1,1,1,4,over_3_symbols,"SAY_STRING(c1) | SCONCAT_REG_STRING_REG(r1,c2,r2) | SAY_REG(r1)","c1=string@10384;r1=R33;c2=string@10704;r2=R1","benchmark_rexxcps_levelb_opt",215
925,1,1,1,4,over_3_symbols,"SCONCAT_REG_REG_REG(r1,r2,r3) | SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1)","r1=R107;r2=R101;r3=R100;c1=string@96912","benchmark_rexxcps_levelb_opt",2410
926,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1)","r1=R33;c1=string@12232;c2=string@2384","benchmark_rexxcps_levelb_opt",255
